TOLLGATE_ID,INTERSECTION_ID,SA00,SA01,SA02,SA03,SA04,SA05,SB00,SB01,SB02,SB03,SB04,SB05,TRN_STA,TRN_END,TST_STA,TST_END,DAY1MEAN,DAY1MAX,DAY1MIN,DAY1MEDIAN,DAY1STD,DAY2MEAN,DAY2MAX,DAY2MIN,DAY2MEDIAN,DAY2STD,DAY3MEAN,DAY3MAX,DAY3MIN,DAY3MEDIAN,DAY3STD
3.0,B,89.21,123.16,104.18,105.44,71.04,107.88,89.59,89.17,95.17,100.26,99.45,96.59,2016-08-18 16:20:00,2016-08-18 18:00:00,2016-08-18 18:20:00,2016-08-18 20:00:00,96.90666666666665,116.99,76.44,99.34,17.77046050800785,119.16799999999998,167.89,81.8,98.8,38.100487792153,117.51200000000001,189.76,77.67,108.04,42.440816085461876
2.0,A,42.44,63.04,60.84,53.87,63.77,52.18,81.77,59.08,77.81,39.67,60.33,54.53,2016-08-18 16:40:00,2016-08-18 18:20:00,2016-08-18 18:40:00,2016-08-18 20:20:00,53.63333333333333,66.48,35.39,52.305,11.530139056692537,64.105,73.91,51.37,65.115,8.954973478464355,62.48333333333334,75.17,52.91,60.92,7.27978479535396
3.0,B,123.16,104.18,105.44,71.04,107.88,89.59,89.17,95.17,100.26,99.45,96.59,111.96,2016-08-18 16:40:00,2016-08-18 18:20:00,2016-08-18 18:40:00,2016-08-18 20:20:00,99.08166666666665,125.05,76.44,99.34,20.56599661253173,125.148,167.89,95.56,111.7,32.738319596460656,123.73000000000002,189.76,101.3,108.76,37.08364329458474
2.0,A,63.04,60.84,53.87,63.77,52.18,81.77,59.08,77.81,39.67,60.33,54.53,53.69,2016-08-18 17:00:00,2016-08-18 18:40:00,2016-08-18 19:00:00,2016-08-18 20:40:00,55.54,66.48,35.39,56.695,11.66887141072349,62.471666666666664,73.91,51.37,62.58,7.955489718846142,62.81666666666666,75.17,52.91,61.92,7.226289965581695
2.0,A,60.84,53.87,63.77,52.18,81.77,59.08,77.81,39.67,60.33,54.53,53.69,67.04,2016-08-18 17:20:00,2016-08-18 19:00:00,2016-08-18 19:20:00,2016-08-18 21:00:00,57.12166666666667,66.48,35.39,61.364999999999995,11.773182096046364,58.761666666666656,67.77,51.37,59.54,6.635321896235832,63.43666666666667,75.17,52.91,63.545,7.215299485583858
2.0,A,53.87,63.77,52.18,81.77,59.08,77.81,39.67,60.33,54.53,53.69,67.04,68.69,2016-08-18 17:40:00,2016-08-18 19:20:00,2016-08-18 19:40:00,2016-08-18 21:20:00,60.43333333333334,72.25,35.39,63.735,12.91215964378797,59.19,67.77,51.37,62.46,7.3251860044643236,60.718333333333334,75.17,48.1,61.625,9.48928536122013
2.0,A,63.77,52.18,81.77,59.08,77.81,39.67,60.33,54.53,53.69,67.04,68.69,71.0,2016-08-18 18:00:00,2016-08-18 19:40:00,2016-08-18 20:00:00,2016-08-18 21:40:00,59.445,72.25,35.39,61.364999999999995,12.648065069408839,57.38399999999999,67.77,51.37,53.43,7.42983714491778,56.84666666666667,75.17,37.34,57.795,13.467132830215444
2.0,A,52.18,81.77,59.08,77.81,39.67,60.33,54.53,53.69,67.04,68.69,71.0,57.84,2016-08-18 18:20:00,2016-08-18 20:00:00,2016-08-18 20:20:00,2016-08-18 22:00:00,59.419999999999995,72.25,35.39,61.364999999999995,12.63151614019473,58.96600000000001,67.77,51.65,59.28,6.628026101336656,63.24833333333333,91.32,37.34,63.78,19.15120718562322
2.0,A,81.77,59.08,77.81,39.67,60.33,54.53,53.69,67.04,68.69,71.0,57.84,100.16,2016-08-18 18:40:00,2016-08-18 20:20:00,2016-08-18 20:40:00,2016-08-18 22:20:00,59.163333333333334,72.25,33.85,61.364999999999995,13.219415519101691,58.034000000000006,63.11,51.65,59.28,5.268826244999925,66.31,93.54,37.34,63.78,22.59672454140201
2.0,A,50.08,55.53,21.52,39.66,42.2,57.7,65.33,39.52,40.73,68.11,54.57,52.64,2016-08-19 04:00:00,2016-08-19 05:40:00,2016-08-19 06:00:00,2016-08-19 07:40:00,51.968,67.36,36.23,55.82,11.988001084417702,50.595,66.13,43.33,46.459999999999994,10.568571332020236,57.986000000000004,71.89,42.56,62.4,13.112933691588621
2.0,A,55.53,21.52,39.66,42.2,57.7,65.33,39.52,40.73,68.11,54.57,52.64,65.33,2016-08-19 04:20:00,2016-08-19 06:00:00,2016-08-19 06:20:00,2016-08-19 08:00:00,50.041666666666664,67.36,36.23,50.075,11.714704292753902,50.595,66.13,43.33,46.459999999999994,10.568571332020236,63.338,72.51,42.56,67.33,12.306537693437582
2.0,A,21.52,39.66,42.2,57.7,65.33,39.52,40.73,68.11,54.57,52.64,65.33,74.57,2016-08-19 04:40:00,2016-08-19 06:20:00,2016-08-19 06:40:00,2016-08-19 08:20:00,49.553333333333335,67.36,36.23,48.61,12.056499768451319,48.362500000000004,66.13,34.4,46.459999999999994,13.224291726465605,60.896,72.51,42.56,62.4,11.360357828871413
2.0,A,39.66,42.2,57.7,65.33,39.52,40.73,68.11,54.57,52.64,65.33,74.57,77.09,2016-08-19 05:00:00,2016-08-19 06:40:00,2016-08-19 07:00:00,2016-08-19 08:40:00,48.23833333333334,67.36,36.23,44.805,11.622102076073272,42.9525,48.3,34.4,44.555,5.968960685635873,56.732000000000006,72.51,42.56,59.68,12.197305850063776
2.0,A,42.2,57.7,65.33,39.52,40.73,68.11,54.57,52.64,65.33,74.57,77.09,18.54,2016-08-19 05:20:00,2016-08-19 07:00:00,2016-08-19 07:20:00,2016-08-19 09:00:00,46.453333333333326,56.65,36.23,44.805,8.501375574968247,49.398,75.18,34.4,44.62,15.311555113704163,58.34166666666667,72.51,42.56,61.04,11.600240371072777
2.0,A,57.7,65.33,39.52,40.73,68.11,54.57,52.64,65.33,74.57,77.09,18.54,108.95,2016-08-19 05:40:00,2016-08-19 07:20:00,2016-08-19 07:40:00,2016-08-19 09:20:00,45.1,56.65,36.23,44.55,7.269079721670414,53.322,75.18,34.4,48.3,16.265313399993254,57.09333333333333,72.51,42.56,57.295,11.478537653667678
2.0,A,65.33,39.52,40.73,68.11,54.57,52.64,65.33,74.57,77.09,18.54,108.95,84.76,2016-08-19 06:00:00,2016-08-19 07:40:00,2016-08-19 08:00:00,2016-08-19 09:40:00,48.53,56.81,40.41,47.955,7.1000760559306695,57.215999999999994,75.18,34.4,64.24,17.073002957886466,57.06,72.51,42.36,57.295,11.529360780199397
3.0,A,94.26,80.46,116.94,125.52,98.73,118.96,113.19,106.72,244.53,292.41,284.44,122.88,2016-08-19 06:00:00,2016-08-19 07:40:00,2016-08-19 08:00:00,2016-08-19 09:40:00,112.02166666666666,134.47,84.09,113.7,16.971035815962047,120.85499999999998,133.09,104.48,125.555,11.358839289293604,126.25400000000002,165.78,94.08,122.42,28.129926768479155
3.0,B,113.27,105.31,104.73,116.78,82.59,90.06,126.06,87.38,166.98,170.79,277.94,86.21,2016-08-19 06:00:00,2016-08-19 07:40:00,2016-08-19 08:00:00,2016-08-19 09:40:00,82.94333333333334,131.81,29.43,87.32,35.689589331717826,119.33600000000001,150.68,79.68,118.0,26.456510162906973,181.518,462.19,89.14,120.97,158.01766315826848
2.0,A,39.52,40.73,68.11,54.57,52.64,65.33,74.57,77.09,18.54,108.95,84.76,59.98,2016-08-19 06:20:00,2016-08-19 08:00:00,2016-08-19 08:20:00,2016-08-19 10:00:00,51.98666666666666,61.15,41.4,52.43,7.398569231051816,63.59166666666666,95.47,34.4,66.005,21.842268578759548,55.16333333333333,66.39,42.36,57.295,9.175065485688192
3.0,A,80.46,116.94,125.52,98.73,118.96,113.19,106.72,244.53,292.41,284.44,122.88,101.65,2016-08-19 06:20:00,2016-08-19 08:00:00,2016-08-19 08:20:00,2016-08-19 10:00:00,112.21666666666665,134.47,84.09,114.285,17.036071925965402,131.83666666666667,175.0,104.48,127.07,23.303519619719818,134.2975,165.78,107.96,131.725,24.97474240774734
3.0,B,105.31,104.73,116.78,82.59,90.06,126.06,87.38,166.98,170.79,277.94,86.21,142.62,2016-08-19 06:20:00,2016-08-19 08:00:00,2016-08-19 08:20:00,2016-08-19 10:00:00,86.43333333333334,131.81,29.43,93.225,37.69407521967699,119.67,150.68,79.68,124.16,30.53717188389695,174.14,462.19,89.14,100.02,161.44519457078925
2.0,A,40.73,68.11,54.57,52.64,65.33,74.57,77.09,18.54,108.95,84.76,59.98,46.52,2016-08-19 06:40:00,2016-08-19 08:20:00,2016-08-19 08:40:00,2016-08-19 10:20:00,56.31166666666667,67.35,47.7,56.730000000000004,7.555327700812628,70.755,95.47,44.49,71.475,16.825624208331767,57.74333333333334,75.16,42.36,58.019999999999996,12.332373115774054
3.0,A,116.94,125.52,98.73,118.96,113.19,106.72,244.53,292.41,284.44,122.88,101.65,80.75,2016-08-19 06:40:00,2016-08-19 08:20:00,2016-08-19 08:40:00,2016-08-19 10:20:00,117.63166666666667,137.36,84.09,119.36500000000001,19.253150824388893,132.87166666666667,175.0,104.48,127.07,23.50733197678262,133.53400000000002,165.78,107.96,130.48,21.69603604348039
3.0,B,104.73,116.78,82.59,90.06,126.06,87.38,166.98,170.79,277.94,86.21,142.62,155.07,2016-08-19 06:40:00,2016-08-19 08:20:00,2016-08-19 08:40:00,2016-08-19 10:20:00,88.54,131.81,29.43,97.78999999999999,39.16906534498877,128.66,164.62,79.68,134.07,33.218814698902186,109.06800000000001,136.83,89.14,100.02,19.401102288272185
2.0,A,68.11,54.57,52.64,65.33,74.57,77.09,18.54,108.95,84.76,59.98,46.52,66.58,2016-08-19 07:00:00,2016-08-19 08:40:00,2016-08-19 09:00:00,2016-08-19 10:40:00,61.60999999999999,80.0,47.7,58.980000000000004,11.067800142756463,79.65499999999999,97.89,64.24,76.28,14.047819403736655,59.824999999999996,75.16,42.36,60.065,11.04380867273605
3.0,A,125.52,98.73,118.96,113.19,106.72,244.53,292.41,284.44,122.88,101.65,80.75,91.08,2016-08-19 07:00:00,2016-08-19 08:40:00,2016-08-19 09:00:00,2016-08-19 10:40:00,127.25000000000001,168.85,84.09,127.88499999999999,27.85505699150515,141.36166666666665,175.0,124.31,133.32,20.163498125738663,141.708,181.9,107.96,130.48,30.951092387830194
3.0,B,116.78,82.59,90.06,126.06,87.38,166.98,170.79,277.94,86.21,142.62,155.07,109.89,2016-08-19 07:00:00,2016-08-19 08:40:00,2016-08-19 09:00:00,2016-08-19 10:40:00,81.05000000000001,116.23,29.43,84.86500000000001,33.06047126100897,148.8,251.38,79.68,134.07,65.117544870795,116.46399999999998,157.95,89.14,100.02,29.49533573295954
2.0,A,54.57,52.64,65.33,74.57,77.09,18.54,108.95,84.76,59.98,46.52,66.58,21.49,2016-08-19 07:20:00,2016-08-19 09:00:00,2016-08-19 09:20:00,2016-08-19 11:00:00,66.99499999999999,88.96,47.7,64.25,15.2440975462636,77.395,97.89,61.62,72.57499999999999,15.882670745186404,67.16000000000001,110.4,42.36,60.065,23.671698713865045
3.0,A,98.73,118.96,113.19,106.72,244.53,292.41,284.44,122.88,101.65,80.75,91.08,121.94,2016-08-19 07:20:00,2016-08-19 09:00:00,2016-08-19 09:20:00,2016-08-19 11:00:00,158.65833333333333,272.54,117.43,135.91500000000002,58.66347941152713,143.63,175.0,124.31,140.125,19.002755589650675,160.378,215.77,107.96,165.78,42.432855430668354
3.0,B,82.59,90.06,126.06,87.38,166.98,170.79,277.94,86.21,142.62,155.07,109.89,177.53,2016-08-19 07:20:00,2016-08-19 09:00:00,2016-08-19 09:20:00,2016-08-19 11:00:00,104.58166666666666,199.38,29.43,99.795,55.89623794734907,166.368,251.38,79.68,164.62,65.31486637818377,140.05666666666664,258.02,89.14,118.42500000000001,63.52687137477074
2.0,A,52.64,65.33,74.57,77.09,18.54,108.95,84.76,59.98,46.52,66.58,21.49,55.21,2016-08-19 07:40:00,2016-08-19 09:20:00,2016-08-19 09:40:00,2016-08-19 11:20:00,72.85333333333334,88.96,56.81,73.675,12.92343710731269,79.11333333333333,97.89,61.62,75.965,14.687546652408178,74.33833333333334,110.4,42.36,68.145,25.660809353305027
3.0,A,118.96,113.19,106.72,244.53,292.41,284.44,122.88,101.65,80.75,91.08,121.94,98.17,2016-08-19 07:40:00,2016-08-19 09:20:00,2016-08-19 09:40:00,2016-08-19 11:20:00,179.63166666666666,272.54,117.43,153.10500000000002,64.8090967123186,162.20000000000002,238.22,124.31,148.185,40.988958025302374,173.552,231.65,107.96,181.9,53.35010281152231
3.0,B,90.06,126.06,87.38,166.98,170.79,277.94,86.21,142.62,155.07,109.89,177.53,101.31,2016-08-19 07:40:00,2016-08-19 09:20:00,2016-08-19 09:40:00,2016-08-19 11:20:00,127.11999999999999,199.38,82.86,114.475,45.90364124990521,181.51799999999997,251.38,134.07,164.62,46.1555659698806,156.54333333333332,258.02,89.14,147.39,63.383452940548025
2.0,A,65.33,74.57,77.09,18.54,108.95,84.76,59.98,46.52,66.58,21.49,55.21,59.64,2016-08-19 08:00:00,2016-08-19 09:40:00,2016-08-19 10:00:00,2016-08-19 11:40:00,75.28666666666665,88.96,61.15,75.705,10.433064107282513,77.83833333333334,97.89,60.12,75.965,16.130355751398252,79.98666666666666,110.4,59.0,75.705,20.405902740792104
3.0,A,113.19,106.72,244.53,292.41,284.44,122.88,101.65,80.75,91.08,121.94,98.17,86.35,2016-08-19 08:00:00,2016-08-19 09:40:00,2016-08-19 10:00:00,2016-08-19 11:40:00,185.76333333333332,272.54,117.43,170.055,61.32865518390785,161.26500000000001,238.22,118.7,148.185,42.0757078371832,200.648,243.44,130.48,215.77,45.541162369882485
3.0,B,126.06,87.38,166.98,170.79,277.94,86.21,142.62,155.07,109.89,177.53,101.31,112.04,2016-08-19 08:00:00,2016-08-19 09:40:00,2016-08-19 10:00:00,2016-08-19 11:40:00,135.87666666666667,199.38,86.87,125.815,40.46049167603709,183.474,251.38,143.85,164.62,43.78864270561488,163.00499999999997,258.02,100.02,147.39,56.76874166299619
2.0,A,74.57,77.09,18.54,108.95,84.76,59.98,46.52,66.58,21.49,55.21,59.64,43.5,2016-08-19 08:20:00,2016-08-19 10:00:00,2016-08-19 10:20:00,2016-08-19 12:00:00,74.14166666666665,88.96,54.28,75.705,12.472471153170355,72.005,97.89,60.12,68.085,14.74827820459053,79.17333333333333,110.4,56.25,75.705,21.38172459523943
3.0,A,106.72,244.53,292.41,284.44,122.88,101.65,80.75,91.08,121.94,98.17,86.35,148.18,2016-08-19 08:20:00,2016-08-19 10:00:00,2016-08-19 10:20:00,2016-08-19 12:00:00,189.03333333333333,272.54,137.05,170.055,57.35051304623758,148.77333333333334,238.22,100.05,140.125,47.90449150827787,187.77666666666667,243.44,123.42,198.835,51.5094681264199
3.0,B,87.38,166.98,170.79,277.94,86.21,142.62,155.07,109.89,177.53,101.31,112.04,108.33,2016-08-19 08:20:00,2016-08-19 10:00:00,2016-08-19 10:20:00,2016-08-19 12:00:00,131.72333333333333,199.38,86.87,125.815,44.400203903435695,171.1,251.38,109.23,160.025,49.524251029167516,166.86499999999998,258.02,123.18,147.39,52.23595112563759
2.0,A,77.09,18.54,108.95,84.76,59.98,46.52,66.58,21.49,55.21,59.64,43.5,53.2,2016-08-19 08:40:00,2016-08-19 10:20:00,2016-08-19 10:40:00,2016-08-19 12:20:00,72.53666666666668,88.96,54.28,75.705,14.042086264749502,68.115,97.89,54.04,61.045,16.066216418310816,75.40166666666666,110.4,52.53,67.625,24.059502419349133
3.0,A,244.53,292.41,284.44,122.88,101.65,80.75,91.08,121.94,98.17,86.35,148.18,85.38,2016-08-19 08:40:00,2016-08-19 10:20:00,2016-08-19 10:40:00,2016-08-19 12:20:00,186.28833333333333,272.54,120.89,170.055,60.61943101569551,143.43833333333333,238.22,100.05,129.825,50.86167728916012,184.65666666666667,243.44,111.76,198.835,56.041673303593164
3.0,B,166.98,170.79,277.94,86.21,142.62,155.07,109.89,177.53,101.31,112.04,108.33,161.42,2016-08-19 08:40:00,2016-08-19 10:20:00,2016-08-19 10:40:00,2016-08-19 12:20:00,127.65833333333332,199.38,86.87,113.62,47.13466258144494,166.46333333333337,251.38,109.23,149.64,51.51458964862931,155.99999999999997,258.02,71.64,142.93,64.96211665270768
2.0,A,18.54,108.95,84.76,59.98,46.52,66.58,21.49,55.21,59.64,43.5,53.2,73.51,2016-08-19 09:00:00,2016-08-19 10:40:00,2016-08-19 11:00:00,2016-08-19 12:40:00,70.09333333333335,88.96,54.28,68.375,13.756251912009555,60.34666666666667,74.55,51.28,60.295,8.067231660654517,75.65499999999999,110.4,52.53,68.385,23.85943230674192
3.0,A,292.41,284.44,122.88,101.65,80.75,91.08,121.94,98.17,86.35,148.18,85.38,100.7,2016-08-19 09:00:00,2016-08-19 10:40:00,2016-08-19 11:00:00,2016-08-19 12:40:00,173.47666666666666,272.54,91.98,154.155,72.08149628487651,131.79,238.22,85.53,112.995,55.37194921618707,174.38333333333333,243.44,111.76,169.595,61.98294754742361
3.0,B,170.79,277.94,86.21,142.62,155.07,109.89,177.53,101.31,112.04,108.33,161.42,113.98,2016-08-19 09:00:00,2016-08-19 10:40:00,2016-08-19 11:00:00,2016-08-19 12:40:00,136.26166666666666,199.38,87.8,136.945,42.703430502322256,146.70666666666668,202.09,109.23,140.325,31.133575873430708,148.41333333333333,258.02,71.64,125.545,67.30465115180871
2.0,A,108.95,84.76,59.98,46.52,66.58,21.49,55.21,59.64,43.5,53.2,73.51,50.36,2016-08-19 09:20:00,2016-08-19 11:00:00,2016-08-19 11:20:00,2016-08-19 13:00:00,65.36500000000001,82.85,54.28,62.965,10.453628556630466,60.173333333333325,74.55,51.28,60.295,8.045544522694946,69.88,97.98,52.53,68.135,16.964980400813907
3.0,A,284.44,122.88,101.65,80.75,91.08,121.94,98.17,86.35,148.18,85.38,100.7,89.97,2016-08-19 09:20:00,2016-08-19 11:00:00,2016-08-19 11:20:00,2016-08-19 13:00:00,141.04833333333335,247.14,77.97,128.97,61.606994868007206,123.52,238.22,85.53,103.67,57.398627858164,156.515,243.44,108.56,121.84,63.10882656174174
2.0,A,84.76,59.98,46.52,66.58,21.49,55.21,59.64,43.5,53.2,73.51,50.36,55.28,2016-08-19 09:40:00,2016-08-19 11:20:00,2016-08-19 11:40:00,2016-08-19 13:20:00,57.63,71.41,36.44,59.155,11.986165358445545,58.10333333333333,62.13,51.28,60.295,4.36083783998748,64.55,76.25,52.53,63.260000000000005,9.940259553955318
3.0,A,122.88,101.65,80.75,91.08,121.94,98.17,86.35,148.18,85.38,100.7,89.97,76.17,2016-08-19 09:40:00,2016-08-19 11:20:00,2016-08-19 11:40:00,2016-08-19 13:20:00,113.57666666666667,171.26,77.97,106.435,36.45189798442142,100.58000000000001,118.7,85.53,100.05,13.092979034581857,133.475,243.44,93.41,116.01,54.891790187604556
2.0,A,59.98,46.52,66.58,21.49,55.21,59.64,43.5,53.2,73.51,50.36,55.28,83.74,2016-08-19 10:00:00,2016-08-19 11:40:00,2016-08-19 12:00:00,2016-08-19 13:40:00,55.715,65.34,36.44,58.82,10.116255730259098,56.86166666666667,62.13,51.28,57.254999999999995,4.7178021012614195,61.48166666666666,75.75,52.53,59.18000000000001,8.31492493451785
3.0,A,101.65,80.75,91.08,121.94,98.17,86.35,148.18,85.38,100.7,89.97,76.17,108.17,2016-08-19 10:00:00,2016-08-19 11:40:00,2016-08-19 12:00:00,2016-08-19 13:40:00,101.62,137.05,77.97,95.75,23.048453310363367,101.548,123.54,85.53,100.05,14.831103128223473,110.0,123.42,93.41,110.16,11.14155644423166
2.0,A,46.52,66.58,21.49,55.21,59.64,43.5,53.2,73.51,50.36,55.28,83.74,45.23,2016-08-19 10:20:00,2016-08-19 12:00:00,2016-08-19 12:20:00,2016-08-19 14:00:00,57.666666666666664,65.99,36.44,60.255,10.884443332879577,57.69166666666666,65.45,51.28,57.31,5.794726625706054,62.06833333333333,75.75,52.53,60.145,7.989797035386234
3.0,A,80.75,91.08,121.94,98.17,86.35,148.18,85.38,100.7,89.97,76.17,108.17,164.41,2016-08-19 10:20:00,2016-08-19 12:00:00,2016-08-19 12:20:00,2016-08-19 14:00:00,94.48666666666668,120.89,77.97,93.11500000000001,15.164968403088304,100.88,123.54,85.53,96.71,14.989809872043077,102.28666666666668,120.26,77.14,105.575,15.253730909737024
2.0,A,66.58,21.49,55.21,59.64,43.5,53.2,73.51,50.36,55.28,83.74,45.23,58.49,2016-08-19 10:40:00,2016-08-19 12:20:00,2016-08-19 12:40:00,2016-08-19 14:20:00,58.80666666666667,65.99,36.44,62.575,11.243425931034842,56.885,65.45,49.2,56.625,6.674784640720627,62.91,75.75,57.58,60.145,6.987119578195295
3.0,A,91.08,121.94,98.17,86.35,148.18,85.38,100.7,89.97,76.17,108.17,164.41,80.48,2016-08-19 10:40:00,2016-08-19 12:20:00,2016-08-19 12:40:00,2016-08-19 14:20:00,92.31333333333333,107.85,77.97,93.11500000000001,10.981655005811584,102.176,123.54,85.53,96.71,15.933012270126452,103.60166666666667,120.26,77.14,105.575,16.521183270778966
2.0,A,21.49,55.21,59.64,43.5,53.2,73.51,50.36,55.28,83.74,45.23,58.49,52.95,2016-08-19 11:00:00,2016-08-19 12:40:00,2016-08-19 13:00:00,2016-08-19 14:40:00,63.275,92.15,36.44,62.575,17.784097109496454,58.19166666666666,65.45,49.2,59.849999999999994,6.100798035230036,61.913333333333334,75.75,54.54,58.80500000000001,7.777968029419166
3.0,A,121.94,98.17,86.35,148.18,85.38,100.7,89.97,76.17,108.17,164.41,80.48,95.41,2016-08-19 11:00:00,2016-08-19 12:40:00,2016-08-19 13:00:00,2016-08-19 14:40:00,92.18666666666667,107.85,77.97,92.735,10.990648145885965,106.482,123.54,91.33,107.06,12.937344008721421,98.52166666666666,119.65,77.14,98.0,14.989646315596199
2.0,A,55.21,59.64,43.5,53.2,73.51,50.36,55.28,83.74,45.23,58.49,52.95,86.21,2016-08-19 11:20:00,2016-08-19 13:00:00,2016-08-19 13:20:00,2016-08-19 15:00:00,61.76,92.15,36.44,62.24,18.433885103254823,58.60666666666666,65.45,49.2,60.625,6.374313034882007,57.62166666666667,66.0,50.0,57.71,5.337559055098751
3.0,A,98.17,86.35,148.18,85.38,100.7,89.97,76.17,108.17,164.41,80.48,95.41,79.39,2016-08-19 11:20:00,2016-08-19 13:00:00,2016-08-19 13:20:00,2016-08-19 15:00:00,99.64333333333333,122.71,82.31,96.88499999999999,14.141575112648045,110.372,123.54,96.71,110.78,9.781726330254802,99.60333333333331,119.65,77.14,98.0,16.055186908493678
2.0,A,59.64,43.5,53.2,73.51,50.36,55.28,83.74,45.23,58.49,52.95,86.21,63.43,2016-08-19 11:40:00,2016-08-19 13:20:00,2016-08-19 13:40:00,2016-08-19 15:20:00,64.58,92.15,51.5,62.24,14.70227057294213,55.22333333333333,65.45,41.83,55.894999999999996,8.983544215211872,57.06666666666667,62.67,50.0,57.71,4.379240421199397
3.0,A,86.35,148.18,85.38,100.7,89.97,76.17,108.17,164.41,80.48,95.41,79.39,108.55,2016-08-19 11:40:00,2016-08-19 13:20:00,2016-08-19 13:40:00,2016-08-19 15:20:00,104.52166666666669,122.71,91.22,103.685,11.825155249157055,118.03000000000002,156.32,96.71,112.275,20.698200887999903,99.37333333333333,119.65,77.14,97.31,16.17112076099448
2.0,A,43.5,53.2,73.51,50.36,55.28,83.74,45.23,58.49,52.95,86.21,63.43,61.46,2016-08-19 12:00:00,2016-08-19 13:40:00,2016-08-19 14:00:00,2016-08-19 15:40:00,66.51333333333334,92.15,51.5,65.275,14.72959696212584,55.734,65.45,41.83,59.12,9.946066056486858,67.30833333333334,119.29,50.0,58.675,25.8367315399349
3.0,A,148.18,85.38,100.7,89.97,76.17,108.17,164.41,80.48,95.41,79.39,108.55,108.7,2016-08-19 12:00:00,2016-08-19 13:40:00,2016-08-19 14:00:00,2016-08-19 15:40:00,105.97000000000001,122.71,91.22,108.03,11.620435447951163,114.67499999999997,156.32,96.71,108.92,21.250532934493666,106.60500000000002,145.98,77.14,103.53999999999999,25.122014847539592
2.0,A,53.2,73.51,50.36,55.28,83.74,45.23,58.49,52.95,86.21,63.43,61.46,44.18,2016-08-19 12:20:00,2016-08-19 14:00:00,2016-08-19 14:20:00,2016-08-19 16:00:00,66.99833333333333,92.15,51.5,66.73,14.756802386244342,53.30499999999999,63.07,41.83,54.16,9.621089681874224,67.90166666666667,119.29,50.0,60.125,25.66932754605517
3.0,A,85.38,100.7,89.97,76.17,108.17,164.41,80.48,95.41,79.39,108.55,108.7,130.7,2016-08-19 12:20:00,2016-08-19 14:00:00,2016-08-19 14:20:00,2016-08-19 16:00:00,108.40499999999999,122.71,91.22,108.535,10.105354521242685,117.15833333333335,156.32,103.41,111.195,19.53241963164489,118.52499999999999,148.66,89.78,117.35,25.312038835305223
2.0,A,73.51,50.36,55.28,83.74,45.23,58.49,52.95,86.21,63.43,61.46,44.18,89.96,2016-08-19 12:40:00,2016-08-19 14:20:00,2016-08-19 14:40:00,2016-08-19 16:20:00,65.37666666666665,92.15,51.5,61.865,15.589484490087116,54.673333333333325,63.07,41.83,59.12,11.296638142975695,68.79833333333333,119.29,50.0,62.815,25.3283678247665
3.0,A,100.7,89.97,76.17,108.17,164.41,80.48,95.41,79.39,108.55,108.7,130.7,99.59,2016-08-19 12:40:00,2016-08-19 14:20:00,2016-08-19 14:40:00,2016-08-19 16:20:00,108.89333333333332,122.71,91.22,109.82,10.14389208670255,117.94333333333333,156.32,103.41,111.195,19.46353376616555,122.18,148.66,89.78,128.315,27.031869339725656
2.0,A,50.36,55.28,83.74,45.23,58.49,52.95,86.21,63.43,61.46,44.18,89.96,71.48,2016-08-19 13:00:00,2016-08-19 14:40:00,2016-08-19 15:00:00,2016-08-19 16:40:00,58.81666666666667,71.52,51.5,54.095,8.928284643013274,41.28,63.07,18.94,41.83,22.07014046171886,69.28,119.29,50.0,62.815,25.028695531329635
3.0,A,89.97,76.17,108.17,164.41,80.48,95.41,79.39,108.55,108.7,130.7,99.59,116.56,2016-08-19 13:00:00,2016-08-19 14:40:00,2016-08-19 15:00:00,2016-08-19 16:40:00,133.51833333333335,238.97,108.21,111.18,51.930225270709805,119.57833333333333,156.32,103.41,114.24000000000001,18.76598776155059,125.67333333333333,148.66,92.03,128.315,23.071641178439535
2.0,A,55.28,83.74,45.23,58.49,52.95,86.21,63.43,61.46,44.18,89.96,71.48,73.29,2016-08-19 13:20:00,2016-08-19 15:00:00,2016-08-19 15:20:00,2016-08-19 17:00:00,64.305,84.43,52.79,61.865,12.808979272369834,79.77333333333333,178.55,18.94,41.83,86.30533258920526,67.75833333333334,119.29,40.87,62.815,26.65968823273571
3.0,A,76.17,108.17,164.41,80.48,95.41,79.39,108.55,108.7,130.7,99.59,116.56,124.09,2016-08-19 13:20:00,2016-08-19 15:00:00,2016-08-19 15:20:00,2016-08-19 17:00:00,128.9,238.97,95.0,109.82,54.2634488398959,119.77833333333335,156.32,103.41,114.42500000000001,18.659557783255917,121.07000000000001,148.66,87.43,126.16,27.871334377815494
2.0,A,83.74,45.23,58.49,52.95,86.21,63.43,61.46,44.18,89.96,71.48,73.29,77.05,2016-08-19 13:40:00,2016-08-19 15:20:00,2016-08-19 15:40:00,2016-08-19 17:20:00,65.34166666666667,84.43,52.79,64.24000000000001,11.970248813899682,89.43666666666667,178.55,18.94,70.82,81.41727846921276,63.544999999999995,119.29,37.39,60.195,29.47380650679515
3.0,A,108.17,164.41,80.48,95.41,79.39,108.55,108.7,130.7,99.59,116.56,124.09,121.4,2016-08-19 13:40:00,2016-08-19 15:20:00,2016-08-19 15:40:00,2016-08-19 17:20:00,126.665,238.97,95.0,108.535,55.38409257178454,108.60000000000001,118.48,89.25,111.795,10.842973761842277,121.33000000000003,148.66,87.43,126.16,27.551695410627634
